_id;x1;x2;x3;x4;x5;x6;treated;ps;ss_pair;wnnem_pair;nn_euk_pair_01;nn_mah_pair_01;psm_02_pair_01;psm_dyn_pair_01;nn_euk_pair_02;nn_mah_pair_02;psm_02_pair_02;psm_dyn_pair_02;nn_euk_pair_03;nn_mah_pair_03;psm_02_pair_03;psm_dyn_pair_03;nn_euk_pair_04;nn_mah_pair_04;psm_02_pair_04;psm_dyn_pair_04;nn_euk_pair_05;nn_mah_pair_05;psm_02_pair_05;psm_dyn_pair_05;nn_euk_pair_06;nn_mah_pair_06;psm_02_pair_06;psm_dyn_pair_06;nn_euk_pair_07;nn_mah_pair_07;psm_02_pair_07;psm_dyn_pair_07;nn_euk_pair_08;nn_mah_pair_08;psm_02_pair_08;psm_dyn_pair_08;nn_euk_pair_09;nn_mah_pair_09;psm_02_pair_09;psm_dyn_pair_09;nn_euk_pair_10;nn_mah_pair_10;psm_02_pair_10;psm_dyn_pair_10
571;1;1;0;1;1;1;1;0,4186252130288907;329,0;694,0;624,0;329,0;458,0;635,0;610,0;624,0;55,0;624,0;55,0;176,0;270,0;332,0;329,0;176,0;458,0;195,0;329,0;176,0;270,0;195,0;270,0;195,0;458,0;458,0;270,0;694,0;694,0;624,0;329,0;458,0;624,0;329,0;329,0;270,0;694,0;270,0;694,0;329,0;270,0;329,0
572;1;0;1;1;1;0;0;0,34778969588175784;;;;;;;;;;;;;;;263,0;;;;;;;;;;;;346,0;;;;;;;;263,0;;;;;;;
573;1;0;0;0;0;0;1;0,23362599616848306;671,0;485,0;598,0;598,0;87,0;485,0;115,0;443,0;151,0;87,0;115,0;443,0;485,0;151,0;115,0;485,0;151,0;485,0;696,0;443,0;151,0;87,0;696,0;443,0;151,0;151,0;115,0;485,0;151,0;87,0;598,0;443,0;485,0;87,0;598,0;598,0;151,0;151,0;598,0;598,0;87,0;485,0
574;1;1;0;0;1;1;0;0,3631236349357641;;;548,0;466,0;692,0;200,0;692,0;200,0;144,0;144,0;466,0;144,0;548,0;692,0;466,0;466,0;692,0;466,0;692,0;144,0;548,0;692,0;692,0;200,0;144,0;548,0;144,0;200,0;144,0;548,0;144,0;466,0;144,0;692,0;692,0;466,0;692,0;692,0;466,0;144,0;692,0;200,0
575;1;0;0;1;1;1;0;0,3512737743270781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
576;1;1;0;0;0;0;0;0,2884500933795053;;545,0;;545,0;545,0;545,0;;641,0;545,0;641,0;;641,0;545,0;545,0;;545,0;545,0;545,0;;545,0;545,0;641,0;;641,0;545,0;545,0;;545,0;641,0;641,0;;545,0;641,0;641,0;;641,0;545,0;545,0;;641,0;641,0;545,0
577;1;1;1;1;0;1;0;0,4324655479820878;353,0;660,0;353,0;660,0;;;698,0;214,0;;;214,0;620,0;;;353,0;620,0;;;353,0;698,0;;;660,0;698,0;;;353,0;214,0;;;353,0;214,0;;;620,0;698,0;;;698,0;620,0;;
578;1;0;1;1;0;1;0;0,3642826211491781;590,0;;;209,0;13,0;13,0;;187,0;13,0;239,0;;453,0;590,0;239,0;;118,0;13,0;13,0;;453,0;13,0;13,0;;391,0;239,0;590,0;;391,0;239,0;590,0;;118,0;239,0;590,0;;209,0;590,0;13,0;;187,0;590,0;590,0
579;0;1;1;1;0;0;1;0,2693041043775805;244,0;499,0;403,0;244,0;669,0;244,0;244,0;244,0;244,0;669,0;403,0;669,0;499,0;669,0;403,0;247,0;244,0;244,0;403,0;669,0;669,0;669,0;403,0;669,0;669,0;669,0;403,0;244,0;669,0;669,0;247,0;244,0;244,0;669,0;244,0;244,0;669,0;244,0;403,0;247,0;244,0;499,0
580;0;1;1;1;0;1;1;0,31181707224316;117,0;172,0;117,0;40,0;339,0;554,0;117,0;40,0;339,0;339,0;516,0;40,0;94,0;94,0;117,0;539,0;94,0;554,0;40,0;539,0;554,0;94,0;516,0;172,0;117,0;94,0;117,0;539,0;117,0;117,0;117,0;172,0;554,0;94,0;117,0;172,0;339,0;94,0;339,0;40,0;554,0;339,0
581;1;1;0;0;1;0;1;0,3168360725006976;191,0;192,0;191,0;319,0;39,0;39,0;39,0;131,0;39,0;39,0;39,0;319,0;131,0;131,0;39,0;131,0;131,0;131,0;39,0;131,0;131,0;131,0;39,0;319,0;39,0;39,0;39,0;131,0;39,0;39,0;191,0;319,0;131,0;39,0;191,0;131,0;131,0;39,0;39,0;131,0;39,0;131,0
582;0;0;1;1;1;1;1;0,2804783395395821;523,0;57,0;57,0;523,0;57,0;57,0;541,0;57,0;541,0;70,0;651,0;57,0;70,0;355,0;355,0;57,0;70,0;70,0;355,0;70,0;541,0;57,0;70,0;523,0;523,0;523,0;57,0;355,0;355,0;355,0;355,0;70,0;523,0;57,0;651,0;57,0;57,0;523,0;651,0;651,0;541,0;355,0
583;1;0;0;0;1;0;0;0,25857741498084724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
584;1;1;1;0;1;1;0;0,4083868097694666;47,0;232,0;234,0;599,0;232,0;33,0;234,0;33,0;232,0;33,0;599,0;47,0;599,0;234,0;599,0;149,0;47,0;47,0;599,0;149,0;33,0;232,0;47,0;149,0;232,0;47,0;149,0;47,0;149,0;599,0;232,0;47,0;149,0;33,0;232,0;33,0;232,0;47,0;232,0;149,0;599,0;47,0
585;0;1;0;1;0;0;0;0,2333751968038737;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
586;1;1;1;0;0;0;0;0,3292167894214138;;;468,0;;;;468,0;;;;171,0;;;;468,0;;;;468,0;;;;468,0;;;;468,0;;;;468,0;;;;468,0;;;;171,0;;;
587;1;0;0;1;0;1;0;0,32125331444981103;102,0;209,0;118,0;118,0;209,0;102,0;431,0;431,0;102,0;391,0;290,0;431,0;290,0;187,0;209,0;290,0;391,0;290,0;391,0;118,0;453,0;391,0;187,0;102,0;118,0;431,0;118,0;431,0;391,0;102,0;187,0;209,0;453,0;102,0;209,0;290,0;102,0;102,0;453,0;102,0;209,0;453,0
588;1;0;1;0;0;1;1;0,3121178494347399;283,0;246,0;611,0;490,0;283,0;490,0;611,0;246,0;490,0;490,0;611,0;490,0;283,0;283,0;611,0;490,0;490,0;283,0;611,0;490,0;283,0;490,0;48,0;490,0;283,0;490,0;611,0;490,0;283,0;283,0;48,0;490,0;490,0;283,0;611,0;246,0;490,0;283,0;48,0;246,0;283,0;490,0
589;0;1;0;1;1;1;0;0,2997982482783427;396,0;243,0;106,0;663,0;;;663,0;106,0;;;230,0;65,0;;;243,0;106,0;;;663,0;65,0;;;663,0;243,0;;;65,0;243,0;;;243,0;230,0;;;663,0;230,0;;;663,0;243,0;;
590;1;0;1;1;0;1;1;0,3642826211491781;578,0;41,0;211,0;75,0;451,0;512,0;41,0;75,0;451,0;451,0;211,0;148,0;578,0;451,0;211,0;148,0;512,0;512,0;211,0;75,0;512,0;512,0;510,0;41,0;512,0;578,0;41,0;148,0;512,0;578,0;41,0;41,0;451,0;578,0;211,0;75,0;578,0;512,0;41,0;148,0;578,0;578,0
591;1;1;1;0;1;0;0;0,3595871722394001;;;538,0;630,0;;;462,0;630,0;;;538,0;462,0;;;549,0;538,0;;;549,0;452,0;;;549,0;538,0;;;538,0;549,0;;;462,0;538,0;;;549,0;630,0;;;175,0;630,0;;
592;1;1;0;1;0;1;0;0,38627610533052;71,0;;71,0;357,0;357,0;71,0;125,0;357,0;357,0;125,0;357,0;125,0;357,0;125,0;71,0;357,0;357,0;357,0;125,0;125,0;71,0;357,0;125,0;357,0;71,0;71,0;71,0;71,0;71,0;71,0;357,0;71,0;357,0;125,0;125,0;125,0;357,0;125,0;71,0;125,0;71,0;357,0
593;1;0;1;0;1;0;0;0,2968837307262043;263,0;346,0;346,0;263,0;346,0;263,0;365,0;365,0;263,0;492,0;346,0;492,0;263,0;492,0;365,0;346,0;492,0;492,0;263,0;365,0;263,0;346,0;346,0;263,0;365,0;365,0;263,0;346,0;492,0;346,0;263,0;263,0;346,0;365,0;365,0;365,0;263,0;365,0;346,0;365,0;492,0;492,0
594;0;0;1;0;0;1;0;0,21247414728306924;;;;100,0;;;;100,0;;;;201,0;;;;269,0;;;;201,0;;;;269,0;;;;269,0;;;;100,0;;;;201,0;;;;269,0;;
595;1;1;1;1;0;0;1;0,38264963528307744;618,0;496,0;618,0;112,0;496,0;496,0;112,0;561,0;;618,0;496,0;157,0;496,0;496,0;397,0;496,0;;618,0;397,0;496,0;618,0;78,0;618,0;618,0;496,0;112,0;112,0;561,0;;496,0;112,0;112,0;618,0;112,0;618,0;561,0;112,0;78,0;496,0;112,0;;78,0
596;1;1;0;1;1;0;1;0,36936598018666056;380,0;197,0;380,0;380,0;330,0;330,0;379,0;330,0;197,0;518,0;197,0;197,0;197,0;330,0;379,0;379,0;518,0;330,0;518,0;330,0;379,0;197,0;518,0;379,0;197,0;518,0;380,0;380,0;330,0;518,0;380,0;197,0;518,0;379,0;379,0;380,0;330,0;330,0;379,0;379,0;518,0;380,0
597;0;1;1;0;1;1;0;0,2910113136116215;;469,0;;469,0;;;;469,0;;;;469,0;;;;469,0;;;;469,0;;;;469,0;;;;194,0;;;;194,0;;;;469,0;;;;194,0;;
598;1;0;0;0;0;0;0;0,23362599616848306;;;573,0;573,0;;;504,0;504,0;;;504,0;553,0;;;504,0;553,0;;;553,0;553,0;;;504,0;553,0;;;553,0;504,0;;;573,0;553,0;;;573,0;573,0;;;573,0;573,0;;
599;1;1;1;0;1;1;1;0,4083868097694666;446,0;389,0;389,0;584,0;617,0;407,0;446,0;446,0;389,0;407,0;584,0;617,0;584,0;446,0;584,0;617,0;407,0;428,0;584,0;617,0;446,0;389,0;407,0;407,0;617,0;446,0;617,0;407,0;407,0;584,0;446,0;389,0;617,0;617,0;407,0;407,0;428,0;446,0;617,0;617,0;584,0;446,0
600;1;1;1;1;1;1;0;0,4657473237537692;524,0;;;;265,0;265,0;;;174,0;506,0;;;506,0;506,0;;;524,0;265,0;;;524,0;524,0;;;524,0;265,0;;;174,0;506,0;;;506,0;265,0;;;265,0;174,0;;;506,0;105,0
601;1;1;1;0;0;0;0;0,3292167894214138;171,0;468,0;;468,0;;;;468,0;;;;171,0;;;;468,0;;;;468,0;;;;468,0;;;;171,0;;;;171,0;;;;171,0;;;;171,0;;
602;1;1;0;0;0;1;0;0,33260969386236583;250,0;282,0;250,0;212,0;212,0;212,0;282,0;6,0;212,0;250,0;563,0;6,0;6,0;6,0;563,0;563,0;6,0;563,0;250,0;212,0;6,0;563,0;6,0;250,0;212,0;282,0;212,0;250,0;212,0;282,0;250,0;6,0;212,0;563,0;282,0;282,0;563,0;250,0;563,0;6,0;282,0;250,0
603;0;1;0;0;0;0;0;0,19422885098031425;;513,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
604;0;1;0;1;0;0;0;0,2333751968038737;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
605;0;0;0;1;0;1;0;0,21962428116898436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
606;1;0;0;1;1;1;1;0,3512737743270781;479,0;644,0;119,0;119,0;555,0;500,0;699,0;119,0;500,0;119,0;699,0;362,0;555,0;555,0;119,0;183,0;555,0;119,0;479,0;119,0;699,0;119,0;362,0;119,0;119,0;500,0;119,0;119,0;555,0;119,0;699,0;183,0;119,0;555,0;362,0;119,0;555,0;555,0;119,0;362,0;119,0;555,0
607;0;1;0;1;0;1;0;0,27233023077345325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
608;0;0;0;1;0;1;0;0,21962428116898436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
609;1;1;1;0;0;1;1;0,3763167570287944;658,0;292,0;223,0;309,0;668,0;145,0;145,0;309,0;145,0;145,0;223,0;309,0;225,0;225,0;309,0;309,0;223,0;223,0;225,0;145,0;668,0;225,0;145,0;145,0;223,0;223,0;145,0;145,0;223,0;225,0;309,0;292,0;225,0;668,0;223,0;225,0;223,0;223,0;225,0;225,0;668,0;668,0
610;1;1;0;1;1;1;0;0,4186252130288907;314,0;320,0;483,0;483,0;314,0;483,0;571,0;483,0;430,0;430,0;639,0;483,0;483,0;320,0;430,0;639,0;493,0;483,0;314,0;320,0;493,0;314,0;320,0;483,0;314,0;314,0;483,0;483,0;314,0;430,0;639,0;314,0;493,0;483,0;320,0;684,0;320,0;314,0;430,0;639,0;483,0;314,0
611;1;0;1;0;0;1;0;0,3121178494347399;;77,0;588,0;;;;588,0;;;;588,0;;;;588,0;;;;588,0;;;;77,0;;;;588,0;;;;77,0;;;;588,0;;;;77,0;;;
612;1;0;0;0;0;1;0;0,2726080071702801;178,0;;;85,0;384,0;356,0;;384,0;486,0;356,0;;486,0;384,0;178,0;;178,0;356,0;85,0;;384,0;486,0;85,0;;384,0;356,0;178,0;;178,0;486,0;486,0;;178,0;384,0;85,0;;384,0;178,0;486,0;;85,0;85,0;85,0
613;0;0;1;0;0;1;0;0,21247414728306924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
614;1;0;0;0;0;0;0;0,23362599616848306;553,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
615;1;0;0;0;1;0;0;0,25857741498084724;;;;365,0;;;;263,0;;;;346,0;;;;365,0;;;;492,0;;;;365,0;;;;365,0;;;;346,0;;;;346,0;;;;263,0;;
616;1;1;0;1;0;1;0;0,38627610533052;;71,0;125,0;71,0;71,0;357,0;357,0;71,0;125,0;71,0;125,0;357,0;71,0;71,0;125,0;71,0;71,0;125,0;71,0;357,0;357,0;71,0;71,0;125,0;357,0;125,0;125,0;125,0;357,0;357,0;125,0;125,0;125,0;357,0;71,0;71,0;71,0;357,0;357,0;71,0;357,0;125,0
617;1;1;1;0;1;1;0;0,4083868097694666;234,0;33,0;149,0;149,0;599,0;232,0;47,0;47,0;47,0;232,0;33,0;599,0;234,0;33,0;234,0;599,0;232,0;232,0;232,0;599,0;232,0;234,0;149,0;232,0;599,0;234,0;599,0;149,0;232,0;232,0;33,0;149,0;599,0;599,0;33,0;47,0;47,0;234,0;599,0;599,0;149,0;149,0
618;1;1;1;1;0;0;0;0,38264963528307744;595,0;150,0;595,0;150,0;150,0;150,0;186,0;150,0;186,0;595,0;150,0;150,0;186,0;186,0;186,0;673,0;673,0;595,0;150,0;150,0;595,0;150,0;595,0;595,0;673,0;150,0;186,0;186,0;673,0;673,0;150,0;673,0;595,0;673,0;595,0;150,0;673,0;186,0;186,0;150,0;673,0;673,0
619;1;0;0;1;0;0;1;0,27797347546282425;676,0;522,0;522,0;629,0;674,0;676,0;98,0;342,0;674,0;18,0;342,0;137,0;676,0;342,0;522,0;89,0;676,0;18,0;629,0;89,0;18,0;137,0;522,0;89,0;18,0;674,0;342,0;629,0;342,0;18,0;98,0;342,0;674,0;137,0;342,0;89,0;137,0;137,0;522,0;89,0;674,0;18,0
620;1;1;1;1;0;1;1;0,4324655479820878;220,0;633,0;266,0;266,0;633,0;266,0;680,0;266,0;220,0;312,0;680,0;577,0;266,0;633,0;312,0;577,0;680,0;680,0;266,0;220,0;680,0;312,0;680,0;633,0;266,0;312,0;312,0;312,0;312,0;312,0;680,0;220,0;633,0;633,0;577,0;266,0;633,0;680,0;266,0;577,0;266,0;220,0
621;0;0;1;1;1;0;0;0,2407433793322588;;427,0;257,0;;257,0;427,0;427,0;;257,0;427,0;166,0;;656,0;656,0;656,0;;166,0;257,0;427,0;;166,0;656,0;166,0;;166,0;257,0;257,0;;427,0;166,0;166,0;;166,0;427,0;166,0;;427,0;166,0;656,0;;656,0;427,0
622;0;1;1;0;0;1;0;0,26404477799186865;;;;;45,0;388,0;;;388,0;388,0;;;388,0;388,0;;;388,0;388,0;;;45,0;45,0;;;45,0;388,0;;;45,0;45,0;;;388,0;388,0;;;388,0;45,0;;;388,0;45,0
623;0;0;1;1;0;1;0;0,2541379791261026;;368,0;368,0;422,0;567,0;402,0;83,0;683,0;402,0;83,0;501,0;402,0;683,0;368,0;83,0;83,0;368,0;501,0;402,0;83,0;422,0;83,0;83,0;501,0;402,0;567,0;501,0;422,0;83,0;422,0;683,0;683,0;501,0;567,0;83,0;501,0;368,0;422,0;83,0;402,0;501,0;683,0
624;1;1;0;1;1;1;0;0,4186252130288907;430,0;430,0;571,0;639,0;320,0;314,0;493,0;571,0;684,0;571,0;320,0;320,0;639,0;483,0;314,0;483,0;639,0;639,0;639,0;493,0;314,0;430,0;314,0;314,0;320,0;320,0;233,0;430,0;639,0;571,0;430,0;483,0;571,0;314,0;493,0;483,0;684,0;320,0;639,0;320,0;233,0;639,0
625;1;0;0;1;1;0;0;0,3057715080176313;546,0;;;;304,0;546,0;;;442,0;304,0;;;129,0;304,0;;;546,0;546,0;;;442,0;546,0;;;546,0;442,0;;;546,0;304,0;;;304,0;304,0;;;129,0;442,0;;;304,0;546,0
626;0;1;0;1;0;1;0;0,27233023077345325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
627;0;0;0;0;1;1;0;0,2031540736476335;;;289,0;;;;289,0;;;;289,0;;;;289,0;;;;289,0;;;;289,0;;;;289,0;;;;289,0;;;;289,0;;;;289,0;;;
628;1;0;1;0;0;0;0;0,2695799376398798;454,0;492,0;657,0;;;;657,0;;;;657,0;;;;107,0;;;;657,0;;;;688,0;;;;454,0;;;;454,0;;;;657,0;;;;107,0;;;
629;1;0;0;1;0;0;0;0,27797347546282425;472,0;;25,0;619,0;;;472,0;25,0;;;114,0;25,0;;;114,0;25,0;;;619,0;25,0;;;354,0;25,0;;;25,0;619,0;;;114,0;354,0;;;472,0;472,0;;;114,0;354,0;;
630;1;1;1;0;1;0;1;0,3595871722394001;480,0;177,0;547,0;591,0;480,0;460,0;637,0;591,0;547,0;480,0;254,0;637,0;637,0;480,0;254,0;637,0;480,0;637,0;637,0;341,0;460,0;177,0;480,0;341,0;177,0;460,0;480,0;637,0;177,0;637,0;254,0;547,0;480,0;547,0;637,0;591,0;460,0;460,0;480,0;591,0;637,0;460,0
631;0;0;0;0;0;0;0;0,15345084730174804;;285,0;285,0;;;;207,0;;;;207,0;;;;285,0;;;;285,0;;;;207,0;;;;207,0;;;;285,0;;;;285,0;;;;207,0;;;
632;1;0;0;0;1;1;0;0,30009248760362195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
633;1;1;1;1;0;1;0;0,4324655479820878;698,0;620,0;214,0;353,0;620,0;698,0;214,0;660,0;353,0;660,0;698,0;698,0;353,0;620,0;214,0;353,0;214,0;214,0;660,0;214,0;353,0;660,0;214,0;620,0;698,0;660,0;214,0;660,0;214,0;698,0;698,0;353,0;620,0;620,0;214,0;660,0;620,0;698,0;660,0;353,0;660,0;660,0
634;0;0;1;1;1;0;0;0,2407433793322588;166,0;;;;656,0;656,0;;;656,0;166,0;;;166,0;257,0;;;257,0;656,0;;;427,0;427,0;;;257,0;427,0;;;257,0;257,0;;;427,0;166,0;;;166,0;427,0;;;166,0;656,0
635;1;1;1;1;1;0;0;0,4149003547110088;;303,0;303,0;534,0;433,0;571,0;433,0;534,0;303,0;455,0;534,0;433,0;303,0;455,0;534,0;534,0;303,0;433,0;455,0;534,0;455,0;433,0;303,0;534,0;433,0;233,0;455,0;433,0;455,0;493,0;534,0;303,0;433,0;493,0;303,0;303,0;534,0;534,0;534,0;433,0;534,0;303,0
636;0;0;0;0;1;0;0;0,1717585776071933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
637;1;1;1;0;1;0;0;0,3595871722394001;538,0;175,0;175,0;538,0;549,0;462,0;630,0;549,0;175,0;538,0;462,0;630,0;630,0;538,0;538,0;630,0;452,0;630,0;630,0;538,0;452,0;462,0;452,0;175,0;538,0;452,0;175,0;630,0;175,0;630,0;175,0;452,0;538,0;462,0;630,0;462,0;175,0;538,0;462,0;538,0;630,0;175,0
638;0;0;1;0;0;0;1;0,17996361465425456;652,0;675,0;264,0;550,0;675,0;550,0;264,0;550,0;675,0;550,0;264,0;652,0;550,0;675,0;675,0;652,0;550,0;675,0;264,0;550,0;550,0;550,0;675,0;550,0;550,0;675,0;675,0;550,0;550,0;550,0;675,0;652,0;550,0;550,0;264,0;550,0;675,0;675,0;675,0;652,0;550,0;675,0
639;1;1;0;1;1;1;1;0,4186252130288907;55,0;329,0;55,0;624,0;270,0;55,0;55,0;55,0;195,0;55,0;610,0;458,0;624,0;458,0;458,0;610,0;624,0;624,0;624,0;270,0;458,0;458,0;195,0;55,0;329,0;195,0;55,0;270,0;624,0;694,0;610,0;694,0;270,0;195,0;222,0;329,0;195,0;694,0;624,0;610,0;329,0;624,0
640;0;1;1;0;1;0;0;0,25030325752296645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
641;1;1;0;0;0;0;1;0,2884500933795053;242,0;242,0;437,0;437,0;242,0;242,0;242,0;576,0;242,0;576,0;242,0;576,0;242,0;242,0;242,0;437,0;242,0;242,0;242,0;437,0;242,0;576,0;242,0;576,0;242,0;242,0;437,0;437,0;576,0;576,0;242,0;437,0;576,0;576,0;242,0;576,0;242,0;242,0;242,0;576,0;576,0;242,0
642;0;1;0;1;0;1;1;0,27233023077345325;542,0;477,0;111,0;253,0;253,0;253,0;111,0;253,0;681,0;253,0;111,0;423,0;253,0;681,0;111,0;423,0;681,0;253,0;111,0;253,0;681,0;253,0;111,0;423,0;681,0;681,0;307,0;253,0;681,0;253,0;307,0;253,0;253,0;681,0;307,0;423,0;253,0;253,0;307,0;253,0;681,0;253,0
643;1;0;0;0;0;1;0;0,2726080071702801;;;356,0;486,0;;;178,0;85,0;;;486,0;356,0;;;384,0;85,0;;;178,0;486,0;;;384,0;178,0;;;356,0;85,0;;;356,0;384,0;;;356,0;356,0;;;384,0;178,0;;
644;1;0;0;1;1;1;0;0,3512737743270781;;606,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
645;0;1;0;0;0;1;0;0,2285980212034376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
646;0;1;0;1;1;1;0;0,2997982482783427;;65,0;65,0;396,0;396,0;106,0;106,0;230,0;396,0;243,0;65,0;396,0;65,0;396,0;230,0;230,0;663,0;65,0;106,0;230,0;65,0;106,0;65,0;230,0;663,0;243,0;230,0;663,0;243,0;65,0;65,0;663,0;396,0;396,0;243,0;396,0;396,0;230,0;396,0;65,0;396,0;396,0
647;0;1;1;0;1;0;0;0,25030325752296645;394,0;;;394,0;394,0;394,0;;394,0;394,0;394,0;;394,0;394,0;394,0;;394,0;394,0;394,0;;394,0;394,0;394,0;;394,0;394,0;394,0;;394,0;394,0;394,0;;394,0;394,0;394,0;;394,0;394,0;394,0;;394,0;394,0;394,0
648;0;0;0;0;0;1;0;0,18223621119888045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
649;1;1;0;0;1;1;0;0,3631236349357641;548,0;200,0;466,0;;;;144,0;;;;692,0;;;;200,0;;;;144,0;;;;144,0;;;;692,0;;;;200,0;;;;466,0;;;;692,0;;;
650;1;0;0;1;0;0;0;0,27797347546282425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
651;0;0;1;1;1;1;0;0,2804783395395821;474,0;474,0;156,0;322,0;;;156,0;366,0;;;582,0;474,0;;;366,0;156,0;;;322,0;156,0;;;366,0;156,0;;;474,0;474,0;;;366,0;156,0;;;582,0;474,0;;;582,0;582,0;;
652;0;0;1;0;0;0;0;0,17996361465425456;638,0;56,0;;56,0;;;;56,0;;;;638,0;;;;638,0;;;;56,0;;;;56,0;;;;56,0;;;;638,0;;;;56,0;;;;638,0;;
653;1;0;0;0;0;1;0;0,2726080071702801;384,0;486,0;;;356,0;384,0;;;178,0;178,0;;;356,0;486,0;;;178,0;486,0;;;178,0;356,0;;;486,0;356,0;;;384,0;356,0;;;356,0;178,0;;;384,0;178,0;;;178,0;356,0
654;1;1;0;0;1;0;0;0,3168360725006976;449,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
655;1;0;0;0;1;1;0;0,30009248760362195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
656;0;0;1;1;1;0;1;0,2407433793322588;447,0;219,0;99,0;447,0;634,0;634,0;219,0;447,0;634,0;99,0;99,0;300,0;621,0;621,0;621,0;447,0;99,0;634,0;99,0;36,0;447,0;621,0;219,0;36,0;99,0;99,0;219,0;478,0;99,0;447,0;478,0;447,0;447,0;447,0;478,0;36,0;99,0;447,0;621,0;36,0;621,0;634,0
657;1;0;1;0;0;0;1;0,2695799376398798;457,0;84,0;628,0;198,0;293,0;293,0;628,0;293,0;84,0;84,0;628,0;63,0;256,0;84,0;198,0;293,0;63,0;63,0;628,0;284,0;252,0;256,0;198,0;84,0;256,0;63,0;198,0;198,0;252,0;252,0;198,0;63,0;252,0;293,0;628,0;198,0;293,0;63,0;293,0;284,0;256,0;63,0
658;1;1;1;0;0;1;0;0,3763167570287944;609,0;685,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
659;0;0;0;0;0;0;0;0,15345084730174804;207,0;;;;207,0;207,0;;;207,0;207,0;;;285,0;207,0;;;285,0;207,0;;;285,0;285,0;;;285,0;207,0;;;285,0;285,0;;;207,0;285,0;;;285,0;207,0;;;207,0;285,0
660;1;1;1;1;0;1;1;0,4324655479820878;312,0;577,0;312,0;577,0;680,0;680,0;312,0;633,0;266,0;633,0;266,0;266,0;312,0;312,0;680,0;266,0;266,0;220,0;633,0;312,0;220,0;633,0;577,0;266,0;680,0;633,0;680,0;633,0;220,0;680,0;266,0;266,0;266,0;266,0;680,0;633,0;220,0;220,0;633,0;220,0;633,0;633,0
661;1;1;1;1;1;1;0;0,4657473237537692;105,0;;;265,0;;;;524,0;;;;506,0;;;;265,0;;;;174,0;;;;265,0;;;;265,0;;;;105,0;;;;174,0;;;;265,0;;
662;1;1;1;1;1;1;0;0,4657473237537692;;;;506,0;;;;105,0;;;;174,0;;;;174,0;;;;524,0;;;;524,0;;;;524,0;;;;174,0;;;;506,0;;;;524,0;;
663;0;1;0;1;1;1;1;0,2997982482783427;163,0;130,0;130,0;589,0;163,0;130,0;589,0;505,0;505,0;163,0;130,0;163,0;163,0;400,0;505,0;163,0;646,0;505,0;589,0;130,0;505,0;505,0;589,0;400,0;646,0;130,0;24,0;646,0;130,0;130,0;505,0;646,0;400,0;505,0;589,0;163,0;163,0;505,0;589,0;163,0;24,0;400,0
664;0;0;1;0;1;1;0;0,2358617810900413;;352,0;;352,0;364,0;352,0;;364,0;301,0;352,0;;352,0;224,0;224,0;;352,0;301,0;352,0;;352,0;364,0;352,0;;364,0;301,0;364,0;;352,0;224,0;224,0;;224,0;352,0;352,0;;224,0;301,0;224,0;;224,0;364,0;364,0
665;0;1;0;0;1;1;1;0,25318985659979104;686,0;61,0;686,0;52,0;412,0;188,0;551,0;502,0;188,0;61,0;502,0;188,0;188,0;412,0;551,0;188,0;61,0;188,0;686,0;188,0;188,0;61,0;502,0;52,0;188,0;412,0;686,0;502,0;188,0;188,0;551,0;502,0;61,0;188,0;502,0;52,0;61,0;412,0;551,0;52,0;61,0;188,0
666;1;0;1;1;0;1;0;0,3642826211491781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
